Distance from Center (cmd=annotatePeaks.pl /scratch/rtraborn/TSRchitect_plant_results/plant_genomic_data/A_thaliana/GROseq/GROseq_tagDirectory/tss.txt tair10 -size 4000 -hist 25 -d ESTtagDir CAGEtagDir PEATtagDir TokVectagDir)	ESTtagDir Coverage	ESTtagDir + Tags	ESTtagDir - Tags	CAGEtagDir Coverage	CAGEtagDir + Tags	CAGEtagDir - Tags	PEATtagDir Coverage	PEATtagDir + Tags	PEATtagDir - Tags	TokVectagDir Coverage	TokVectagDir + Tags	TokVectagDir - Tags
-350	55.4123492208385	0.112430853491556	0.099581613092521	39.4179566215161	0.154067959835541	0.119860852839437	44.899398404729	0.367091197757127	0.0315530155832295	42.0705283519163	0.289152141879105	0.0503250309708571
-325	53.0031166460194	0.0811108300189083	0.105203155767099	31.295900689392	0.122275379800366	0.10729308860916	46.222879528808	0.263230977375029	0.0315123948620975	43.3183773445485	0.274527534719955	0.0405251222533761
-300	53.8061941709591	0.0923539153680639	0.106006233292039	31.1728745361237	0.106453387233368	0.0907076546912054	43.8622159918277	0.266488178913796	0.0223994262241634	47.5625211362505	0.385797378887608	0.0570678098715562
-275	55.6800417291517	0.0963693029927623	0.118052396166134	33.6848904931162	0.120630462280655	0.0967773358543789	43.5148121101473	0.252216378692103	0.0266941970398377	48.1066579730939	0.224774675621037	0.0502259503162327
-250	55.8138879833083	0.108415465866858	0.110824698441677	31.1873766561005	0.0937061876506812	0.0930989111298709	39.6914737780093	0.250446475842784	0.0664746495403263	47.0797361500515	0.233462006911398	0.063363591315123
-225	52.6015778835496	0.0939600704179432	0.0947631479428829	30.1944306183956	0.0765659059789316	0.128719912629494	37.0909158679443	0.2305046032471	0.0302427071787175	45.9414557388455	0.236504009910672	0.0690444676273102
-200	52.6015778835496	0.10199084566734	0.0907477603181845	27.7071640247671	0.0964495859684606	0.170954789072084	37.2167047010494	0.275910445328348	0.0330060768077191	42.2293851470305	0.294948360174752	0.0863139988263716
-175	55.8138879833083	0.113233931016496	0.106809310816978	23.2436010402878	0.096193890591274	0.0946944839276772	36.547681424007	0.256962619808365	0.0286387689900236	42.9413792354007	0.312295794483949	0.0751084305926892
-150	50.4600378170437	0.0835200625937274	0.0939600704179432	22.6171173549719	0.095127652083085	0.093325167894555	35.7958692486576	0.249570809154382	0.0211842863663034	40.4256003999048	0.223039629653757	0.0672387037882291
-125	47.3815739714416	0.0883385277433655	0.0915508378431242	22.3167980957378	0.103477003325186	0.0709759340157318	36.6033898415593	0.266268246723662	0.0245941057573183	41.7555123774753	0.332874695181598	0.0485313685857755
